,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
869,"Соловьиный проезд, 6",16900000,313543,8,16,2,53.9,Москва,loyout,design,1
870,"Никулинская улица, 15к2",18500000,343866,16,17,2,53.8,Москва,loyout,design,1
871,"Челобитьевское шоссе, 12к6",15400000,272566,15,22,2,56.5,Москва,loyout,design,1
872,"1-й микрорайон, 11",10200000,226666,4,5,2,45.0,Московский,loyout,design,1
873,"улица Борисовские Пруды, 34к2",14800000,284615,12,14,2,52.0,Москва,loyout,design,1
874,"Ленинский проспект, 127",23500000,442561,13,17,2,53.1,Москва,loyout,design,1
875,"Братиславская улица, 13к1",17700000,325966,5,18,2,54.3,Москва,loyout,design,1
876,"улица Лобачевского, 18",15990000,410000,8,9,2,39.0,Москва,loyout,design,1
877,"Перовская улица, 73/43",15200000,287878,11,20,2,52.8,Москва,loyout,design,1
878,"улица Александры Монаховой, 109к3",15550000,268103,4,17,2,58.0,Москва,loyout,design,1
879,"улица Юных Ленинцев, 109к2",13500000,306818,2,5,2,44.0,Москва,loyout,design,1
880,"Шипиловский проезд, 47",22700000,452191,4,17,2,50.2,Москва,loyout,design,1
881,"улица Госпитальный Вал, 5с1",20000000,389105,3,14,2,51.4,Москва,loyout,design,1
882,"Уржумская улица, 1к1",16000000,307692,1,14,2,52.0,Москва,loyout,design,1
883,"Рублёвское шоссе, 34к2",37500000,503355,3,16,2,74.5,Москва,loyout,design,1
884,"Керченская улица, 8",17699000,327759,8,16,2,54.0,Москва,loyout,design,1
885,"улица Бианки, 6к1",17500000,282258,8,25,2,62.0,Московский,loyout,design,1
886,"Базовская улица, 15к11",15500000,290262,17,17,2,53.4,Москва,loyout,design,1
887,"2-й Южнопортовый проезд, 7",17650000,362423,3,12,2,48.7,Москва,loyout,design,1
888,"улица Намёткина, 13к1",21500000,422396,12,17,2,50.9,Москва,loyout,design,1
889,"Артековская улица, 1",23000000,442307,9,17,2,52.0,Москва,loyout,design,1
890,"Совхозная улица, 3",12300000,232075,12,12,2,53.0,Москва,loyout,design,1
891,"улица Бутлерова, 22",19500000,361111,12,17,2,54.0,Москва,loyout,design,1
892,"улица Вешних Вод, 2к5",17200000,312727,16,17,2,55.0,Москва,loyout,design,1
893,"Борисовский проезд, 5",14500000,284313,5,17,2,51.0,Москва,loyout,design,1
894,"Нежинская улица, 19к1",17000000,361702,15,16,2,47.0,Москва,loyout,design,1
895,"4-й Вятский переулок, 16к1",20100000,340677,8,10,2,59.0,Москва,loyout,design,1
896,"Производственная улица, 1",13597000,296877,9,9,2,45.8,Москва,loyout,design,1
897,"улица Ивана Сусанина, 6к1",15900000,305769,12,17,2,52.0,Москва,loyout,design,1
898,"Боровское шоссе, 29к1",16000000,299625,15,17,2,53.4,Москва,loyout,design,1
899,"Домодедовская улица, 18",16000000,297951,16,16,2,53.7,Москва,loyout,design,1
900,"Каширское шоссе, 53к5",18000000,320284,11,17,2,56.2,Москва,loyout,design,1
901,"улица Лескова, 6А",12800000,290909,3,12,2,44.0,Москва,loyout,design,1
902,"Высотный проезд, 4",13700000,318604,6,14,2,43.0,Москва,loyout,design,1
903,"Фестивальная улица, 53к4",14500000,345238,4,14,2,42.0,Москва,loyout,design,1
904,"Дмитровское шоссе, 169к3",17000000,303571,3,17,2,56.0,Москва,loyout,design,1
905,"Студёный проезд, 38к1",14500000,315217,2,9,2,46.0,Москва,loyout,design,1
906,"Ковров переулок, 28с1",23000000,429104,7,17,2,53.6,Москва,loyout,design,1
907,"Большая Черёмушкинская улица, 26к4",19500000,344522,4,17,2,56.6,Москва,loyout,design,1
908,"Изваринская улица, 3",11300000,209647,16,16,2,53.9,посёлок Внуково,loyout,design,1
909,"Домодедовская улица, 20к3",14500000,317982,4,9,2,45.6,Москва,loyout,design,1
910,"Складочная улица, 8к2",17800000,395555,14,14,2,45.0,Москва,loyout,design,1
911,"Загородное шоссе, 9к3",23500000,405872,2,24,2,57.9,Москва,loyout,design,1
912,"Большая Очаковская улица, 3",20900000,348333,11,25,2,60.0,Москва,loyout,design,1
913,"Халтуринская улица, 9к3",19500000,414893,11,12,2,47.0,Москва,loyout,design,1
914,"микрорайон Северное Чертаново, 6к605",22900000,394827,9,16,2,58.0,Москва,loyout,design,2
915,"улица Липчанского, 6",15600000,242612,13,17,2,64.3,Москва,loyout,design,2
916,"Нежинская улица, 13",21500000,377192,9,9,2,57.0,Москва,loyout,design,2
917,"Ленинский проспект, 109/1к2",23300000,384488,17,25,2,60.6,Москва,loyout,design,2
918,"улица Полковника Милиции Курочкина, 15",18200000,230379,11,17,2,79.0,Троицк,loyout,design,2
919,"Электролитный проезд, 16к4",25000000,423728,23,25,2,59.0,Москва,loyout,design,2
920,"Муравская улица, 42к2",14200000,278978,16,25,2,50.9,Москва,loyout,design,2
921,"улица Лавриненко, 11к1",16500000,257812,11,17,2,64.0,Москва,loyout,design,2
922,"Изюмская улица, 39к2",12800000,224561,4,14,2,57.0,Москва,loyout,design,2
923,"Юрловский проезд, 14к4",18200000,302325,11,17,2,60.2,Москва,loyout,design,2
924,"улица Самуила Маршака, 23к1",17000000,268138,5,17,2,63.4,Москва,loyout,design,2
925,"улица Кутузова, 8",19500000,309523,3,17,2,63.0,Москва,loyout,design,2
926,"Большая Очаковская улица, 42",16500000,294642,8,14,2,56.0,Москва,loyout,design,2
927,"Ленинский проспект, 144к5",19700000,315705,14,16,2,62.4,Москва,loyout,design,2
928,"улица Лётчика Бабушкина, 37к2",12400000,309226,7,16,2,40.1,Москва,loyout,design,2
929,"Щёлковское шоссе, 26к1",15999999,265339,16,17,2,60.3,Москва,loyout,design,2
930,"Муравская улица, 42к2",18150000,300248,18,25,2,60.45,Москва,loyout,design,2
931,"Онежская улица, 57/34",10500000,243619,6,9,2,43.1,Москва,loyout,without_repair,1
932,"улица Маршала Тухачевского, 16к2",19900000,390962,5,17,2,50.9,Москва,loyout,without_repair,1
933,"улица Миклухо-Маклая, 57к2",13650000,302660,6,9,2,45.1,Москва,loyout,without_repair,1
934,"Октябрьский проспект, 31",10000000,191204,14,16,2,52.3,Троицк,loyout,without_repair,1
935,"улица Леси Украинки, 3",13400000,288793,3,9,2,46.4,Москва,loyout,without_repair,1
936,"улица Газопровод, 15",13900000,267307,12,17,2,52.0,Москва,loyout,without_repair,1
937,"улица Проходчиков, 16",11750000,226833,5,12,2,51.8,Москва,loyout,without_repair,1
938,"проспект Маршала Жукова, 39к1",15999999,300751,7,16,2,53.2,Москва,loyout,without_repair,1
939,"улица Маршала Василевского, 5к2",15399999,324210,8,9,2,47.5,Москва,loyout,without_repair,1
940,"Армавирская улица, 9",13000000,240740,2,12,2,54.0,Москва,loyout,without_repair,1
941,"улица Академика Пилюгина, 12к1",20800000,352542,13,18,2,59.0,Москва,loyout,without_repair,1
942,"Радужная улица, 14к5",17000000,188888,14,25,2,90.0,Московский,loyout,without_repair,1
943,"Ставропольская улица, 54к2",12000000,239520,5,9,2,50.1,Москва,loyout,without_repair,1
944,"Радужная улица, 14к3",14800000,167420,21,25,2,88.4,Московский,loyout,without_repair,1
945,"Боровское шоссе, 21",13290000,246111,9,17,2,54.0,Москва,loyout,without_repair,1
946,"Покровская улица, 41",12500000,219298,18,22,2,57.0,Москва,loyout,without_repair,1
947,"Голубинская улица, 32/2",14600000,270370,3,16,2,54.0,Москва,loyout,without_repair,1
948,"улица Маршала Полубоярова, 8",12200000,225925,2,12,2,54.0,Москва,loyout,without_repair,1
949,"Уральская улица, 19к4",9750000,243750,6,12,2,40.0,Москва,loyout,without_repair,1
950,"Бирюлёвская улица, 1к1",12499000,241760,6,17,2,51.7,Москва,loyout,without_repair,1
951,"Скаковая улица, 34к4",18490000,355576,7,16,2,52.0,Москва,loyout,without_repair,1
952,"Боровское шоссе, 21",13000000,240740,9,17,2,54.0,Москва,loyout,without_repair,1
953,"улица Молостовых, 11к5",10300000,226373,7,9,2,45.5,Москва,loyout,without_repair,1
954,"Южнобутовская улица, 25",15999999,294117,9,12,2,54.4,Москва,loyout,without_repair,1
955,"улица Медиков, 6",14500000,302713,4,5,2,47.9,Москва,loyout,without_repair,1
956,"Бирюлёвская улица, 58к1",9950000,209033,11,12,2,47.6,Москва,loyout,without_repair,1
957,"Лебедянская улица, 17к3",13000000,215946,14,16,2,60.2,Москва,loyout,without_repair,1
958,"Ленинский проспект, 135к3",15900000,295539,7,16,2,53.8,Москва,loyout,without_repair,1
959,"улица Свободы, 83к2",13000000,288888,3,5,2,45.0,Москва,loyout,without_repair,1
960,"улица Скульптора Мухиной, 12к1",12700000,240075,7,14,2,52.9,Москва,loyout,without_repair,1
961,"Мишина улица, 27",18500000,368525,11,16,2,50.2,Москва,loyout,without_repair,1
962,"деревня Яковлевское, 12",6900000,160465,3,5,2,43.0,деревня Яковлевское,loyout,without_repair,1
963,"Болотниковская улица, 31к1",15500000,299806,11,14,2,51.7,Москва,loyout,without_repair,1
964,"Мартеновская улица, 39к2",13500000,250000,8,16,2,54.0,Москва,loyout,without_repair,1
965,"Амурская улица, 76",14950000,293137,7,14,2,51.0,Москва,loyout,without_repair,1
966,"Клязьминская улица, 32к2",11300000,226000,5,16,2,50.0,Москва,loyout,without_repair,1
967,"улица Михайлова, 33к3",11000000,228690,2,12,2,48.1,Москва,loyout,without_repair,1
968,"1-й проезд Марьиной Рощи, 11",16500000,405405,5,5,2,40.7,Москва,loyout,without_repair,1
969,"Большая Филёвская улица, 3к2",29500000,500000,13,20,2,59.0,Москва,loyout,without_repair,1
970,"улица Брусилова, 7",9500000,174632,9,14,2,54.4,Москва,loyout,without_repair,1
971,"Чусовская улица, 15",9990000,265691,4,12,2,37.6,Москва,loyout,without_repair,1
972,"2-я Пугачёвская улица, 14к1",13000000,245746,5,16,2,52.9,Москва,loyout,without_repair,1
973,"Новомарьинская улица, 13",13100000,256360,12,17,2,51.1,Москва,loyout,without_repair,1
974,"улица Липчанского, 2",11528000,220420,6,17,2,52.3,Москва,loyout,without_repair,1
975,"улица Маршала Чуйкова, 7к4",9800000,262032,7,9,2,37.4,Москва,loyout,without_repair,1
976,"улица Кухмистерова, 13",11050000,243392,1,9,2,45.4,Москва,loyout,without_repair,1
977,"Союзный проспект, 14/9",11000000,243902,3,9,2,45.1,Москва,loyout,without_repair,1
978,"Широкая улица, 17к2",11800000,274418,8,9,2,43.0,Москва,loyout,without_repair,1
979,"Белозерская улица, 9А",10600000,231441,9,12,2,45.8,Москва,loyout,without_repair,1
980,"улица Лавриненко, 1",12300000,208121,6,19,2,59.1,Москва,loyout,without_repair,1
981,"Ленинградское шоссе, 228к6",13290000,280972,14,15,2,47.3,Москва,loyout,without_repair,1
982,"микрорайон В, 34",9768000,185000,7,12,2,52.8,Троицк,loyout,without_repair,1
983,"Северный бульвар, 12Б",12150000,256329,8,9,2,47.4,Москва,loyout,without_repair,1
984,"улица Клары Цеткин, 25к2",17000000,331384,7,12,2,51.3,Москва,loyout,without_repair,1
985,"улица Сергия Радонежского, 12к2",19540000,330626,3,22,2,59.1,Москва,loyout,without_repair,1
986,"улица Сергия Радонежского, 12к2",20000000,349040,17,22,2,57.3,Москва,loyout,without_repair,1
987,"улица Липчанского, 2",11528000,220000,12,17,2,52.4,Москва,loyout,without_repair,1
988,"38-й квартал Юго-Запада, к3",21300000,362862,19,22,2,58.7,Москва,loyout,without_repair,1
