,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
1139,"Святоозёрская улица, 11",12500000,234962,10,10,2,53.2,Москва,flat,standard,2
1140,"Полярная улица, 11к2",15190000,259658,14,14,2,58.5,Москва,flat,standard,2
1141,"улица Героев Панфиловцев, 6к3",13100000,274058,12,12,2,47.8,Москва,flat,standard,2
1142,"Ленинградское шоссе, 122",17500000,309734,17,17,2,56.5,Москва,flat,standard,2
1143,"улица Марьинский Парк, 35",13700000,258003,12,12,2,53.1,Москва,flat,standard,2
1144,"Учинская улица, 3к1",20000000,333333,14,14,2,60.0,Москва,flat,well_done,1
1145,"Зеленоградская улица, 21",16200000,320792,14,14,2,50.5,Москва,flat,well_done,1
1146,"посёлок завода Мосрентген, 33",12650000,246108,12,12,2,51.4,посёлок завода Мосрентген,flat,well_done,1
1147,"Волгоградский проспект, 5",15800000,395000,9,9,2,40.0,Москва,flat,well_done,1
1148,"улица Хачатуряна, 12к2",20250000,349740,22,22,2,57.9,Москва,flat,well_done,1
1149,"улица Авиаконструктора Петлякова, 13к1",14200000,258181,17,17,2,55.0,Москва,flat,well_done,1
1150,"Инициативная улица, 7к3",26800000,420062,25,25,2,63.8,Москва,flat,well_done,1
1151,"Инициативная улица, 7к3",21800000,371379,25,25,2,58.7,Москва,flat,well_done,1
1152,"улица Мусы Джалиля, 30к1",14050000,264097,16,16,2,53.2,Москва,flat,well_done,1
1153,"Рождественская улица, 29",12650000,238679,19,19,2,53.0,Москва,flat,well_done,1
1154,"Новороссийская улица, 24к1",18100000,332110,14,14,2,54.5,Москва,flat,well_done,2
1155,"Нахимовский проспект, 67к2",25900000,408517,17,17,2,63.4,Москва,flat,well_done,2
1156,"улица Бориса Пастернака, 25",17590000,274843,17,17,2,64.0,Москва,flat,well_done,2
1157,"улица Бианки, 4к2",12500000,202922,17,17,2,61.6,Московский,flat,well_done,2
1158,"улица Липчанского, 4",16079000,252021,17,17,2,63.8,Москва,flat,well_done,2
1159,"улица Ухтомского Ополчения, 8",14300000,242372,17,17,2,59.0,Москва,flat,well_done,2
1160,"улица Героя России Соломатина, 17",13800000,202941,10,10,2,68.0,посёлок завода Мосрентген,flat,well_done,2
1161,"улица Липчанского, 4",16099500,251948,17,17,2,63.9,Москва,flat,well_done,2
1162,"Георгиевская улица, 7",14800000,231250,17,17,2,64.0,Московский,flat,well_done,2
1163,"Онежская улица, 17к5",13500000,287234,12,12,2,47.0,Москва,flat,well_done,2
1164,"Главная улица, 31",14700000,208510,17,17,3,70.5,Москва,loyout,design,1
1165,"улица Академика Арцимовича, 20",18500000,287713,9,9,3,64.3,Москва,loyout,design,1
1166,"улица Бутлерова, 2к1",18500000,315161,9,9,3,58.7,Москва,loyout,design,1
1167,"Подольская улица, 17",20490000,320156,12,12,3,64.0,Москва,loyout,design,1
1168,"Астрадамская улица, 6",19900000,398000,9,9,3,50.0,Москва,loyout,design,1
1169,"Нагатинская набережная, 40А",27000000,329268,20,20,3,82.0,Москва,loyout,design,1
1170,"улица Довженко, 12к2",28500000,438461,12,12,3,65.0,Москва,loyout,design,1
1171,"улица Юных Ленинцев, 65/47к2",19900000,355357,5,5,3,56.0,Москва,loyout,design,1
1172,"улица Кедрова, 19",42000000,558510,17,17,3,75.2,Москва,loyout,design,1
1173,"улица Маршала Тухачевского, 29",27800000,327058,16,16,3,85.0,Москва,loyout,design,1
1174,"улица Грекова, 3к2",22500000,350467,16,16,3,64.2,Москва,loyout,design,2
1175,"Долгоруковская улица, 2",44800000,498331,13,13,3,89.9,Москва,loyout,design,2
1176,"Дубнинская улица, 2к1",16499000,260812,12,12,3,63.26,Москва,loyout,design,2
1177,"проспект Защитников Москвы, 12",18500000,248322,17,17,3,74.5,Москва,loyout,design,2
1178,"Никулинская улица, 23к3",25425000,328064,17,17,3,77.5,Москва,loyout,design,2
1179,"7-я Парковая улица, 16к1",25000000,342465,17,17,3,73.0,Москва,loyout,design,2
1180,"Голубинская улица, 25к2",20699000,287486,9,9,3,72.0,Москва,loyout,design,2
1181,"Окская улица, 3к1",22950000,264705,22,22,3,86.7,Москва,loyout,design,2
1182,"13-я Парковая улица, 42",26000000,342555,14,14,3,75.9,Москва,loyout,design,2
1183,"улица Гурьянова, 65",19500000,288035,21,21,3,67.7,Москва,loyout,design,2
1184,"улица Бестужевых, 17А",12350000,243110,9,9,3,50.8,Москва,loyout,without_repair,1
1185,"Керамический проезд, 69к1",12845000,208522,12,12,3,61.6,Москва,loyout,without_repair,1
1186,"Бирюлёвская улица, 21к2",12400000,214162,9,9,3,57.9,Москва,loyout,without_repair,1
1187,"Кировоградская улица, 17к1",19999000,270622,16,16,3,73.9,Москва,loyout,without_repair,1
1188,"Профсоюзная улица, 136к2",16500000,275000,9,9,3,60.0,Москва,loyout,without_repair,1
1189,"Шенкурский проезд, 8Б",12500000,245579,9,9,3,50.9,Москва,loyout,without_repair,1
1190,"улица Академика Волгина, 9к2",15500000,264505,9,9,3,58.6,Москва,loyout,without_repair,1
1191,"Дорожная улица, 20к3",13950000,222488,12,12,3,62.7,Москва,loyout,without_repair,1
1192,"Рязанский проспект, 91к1",12900000,215000,9,9,3,60.0,Москва,loyout,without_repair,1
1193,"Днепропетровская улица, 27к1",10900000,223819,9,9,3,48.7,Москва,loyout,without_repair,1
1194,"Лесная улица, 78",9900000,176156,5,5,3,56.2,посёлок Птичное,loyout,without_repair,2
1195,"Чертановская улица, 48к1",13000000,205371,14,14,3,63.3,Москва,loyout,without_repair,2
1196,"улица Миклухо-Маклая, 20",20500000,272969,16,16,3,75.1,Москва,loyout,without_repair,2
1197,"улица Красного Маяка, 4к3",15360000,240000,9,9,3,64.0,Москва,loyout,without_repair,2
1198,"Херсонская улица, 9к2",18900000,258549,16,16,3,73.1,Москва,loyout,without_repair,2
1199,"Новоясеневский проспект, 12к1",18500000,245358,16,16,3,75.4,Москва,loyout,without_repair,2
1200,"Осенняя улица, 26",21400000,291950,17,17,3,73.3,Москва,loyout,without_repair,2
1201,"улица Грина, 18к1",26000000,280172,18,18,3,92.8,Москва,loyout,without_repair,2
1202,"Каширское шоссе, 124к1",16750000,268860,12,12,3,62.3,Москва,loyout,without_repair,2
1203,"Ленская улица, 8к2",16200000,252730,12,12,3,64.1,Москва,loyout,without_repair,2
1204,"улица Островитянова, 16к2",16500000,259842,12,12,3,63.5,Москва,loyout,standard,1
1205,"Краснодарская улица, 20/1",12890000,213057,9,9,3,60.5,Москва,loyout,standard,1
1206,"Белозерская улица, 11Б",13000000,221465,9,9,3,58.7,Москва,loyout,standard,1
1207,"Кантемировская улица, 18к2",21000000,272727,17,17,3,77.0,Москва,loyout,standard,1
1208,"улица Свободы, 71",23600000,323287,22,22,3,73.0,Москва,loyout,standard,1
1209,"Зеленоград, к1209",12999999,212765,12,12,3,61.1,Зеленоград,loyout,standard,1
1210,"Ельнинская улица, 20к2",27350000,359868,17,17,3,76.0,Москва,loyout,standard,1
1211,"Ореховый бульвар, 49к2",14150000,239830,9,9,3,59.0,Москва,loyout,standard,1
1212,"улица Вострухина, 7",16000000,252365,9,9,3,63.4,Москва,loyout,standard,1
1213,"Шипиловская улица, 54к2",14000000,224358,9,9,3,62.4,Москва,loyout,standard,1
1214,"улица Маршала Савицкого, 20к1",15900000,154368,14,14,3,103.0,Москва,loyout,standard,2
1215,"Привольная улица, 9к2",16100000,221153,17,17,3,72.8,Москва,loyout,standard,2
1216,"Каширское шоссе, 102к1",14900000,235387,12,12,3,63.3,Москва,loyout,standard,2
1217,"улица Александры Монаховой, 103",17500000,212121,17,17,3,82.5,Москва,loyout,standard,2
1218,"Ясный проезд, 13А",16500000,222972,16,16,3,74.0,Москва,loyout,standard,2
1219,"Череповецкая улица, 4к1",15600000,255737,12,12,3,61.0,Москва,loyout,standard,2
1220,"Керамический проезд, 75к1",16000000,217687,16,16,3,73.5,Москва,loyout,standard,2
1221,"улица Красного Маяка, 4к3",15750000,241194,9,9,3,65.3,Москва,loyout,standard,2
1222,"Никулинская улица, 15к3",20400000,268421,17,17,3,76.0,Москва,loyout,standard,2
1223,"Гурьевский проезд, 15к2",17980000,235958,17,17,3,76.2,Москва,loyout,standard,2
1224,"улица 50 лет Октября, 23к2",15785000,264848,9,9,3,59.6,Москва,loyout,well_done,1
1225,"улица Москвитина, 1к1",17555000,234379,25,25,3,74.9,Московский,loyout,well_done,1
1226,"Братеевская улица, 16к2",19000000,247395,17,17,3,76.8,Москва,loyout,well_done,1
1227,"улица Кашёнкин Луг, 8к3",27900000,343596,17,17,3,81.2,Москва,loyout,well_done,1
1228,"улица Стожарова, 5",15000000,196850,14,14,3,76.2,дачный посёлок Кокошкино,loyout,well_done,1
1229,"Челобитьевское шоссе, 12к6",17000000,303571,22,22,3,56.0,Москва,loyout,well_done,1
1230,"Привольная улица, 77",20200000,270777,14,14,3,74.6,Москва,loyout,well_done,1
1231,"Боровское шоссе, 2к7",27749999,315340,14,14,3,88.0,Москва,loyout,well_done,1
1232,"улица Василия Петушкова, 23",19240000,252162,22,22,3,76.3,Москва,loyout,well_done,1
1233,"улица Александры Монаховой, 109к1",23000000,284301,17,17,3,80.9,Москва,loyout,well_done,1
1234,"Черноморский бульвар, 10к1",27999999,351758,17,17,3,79.6,Москва,loyout,well_done,2
1235,"Покровская улица, 14",16500000,221774,17,17,3,74.4,Москва,loyout,well_done,2
1236,"3-й микрорайон, 6",17700000,207502,17,17,3,85.3,Московский,loyout,well_done,2
1237,"11-я улица Текстильщиков, 10",14999999,239616,12,12,3,62.6,Москва,loyout,well_done,2
1238,"Новочеркасский бульвар, 5",18700000,237913,22,22,3,78.6,Москва,loyout,well_done,2
1239,"улица Грина, 1к3",18000000,240641,17,17,3,74.8,Москва,loyout,well_done,2
1240,"улица Академика Анохина, 58",31500000,393750,22,22,3,80.0,Москва,loyout,well_done,2
1241,"Южнобутовская улица, 66",19999999,268817,12,12,3,74.4,Москва,loyout,well_done,2
1242,"Вильнюсская улица, 15",18800000,256830,17,17,3,73.2,Москва,loyout,well_done,2
1243,"улица Липчанского, 4",16800000,221343,17,17,3,75.9,Москва,loyout,well_done,2
1244,"Главная улица, 31",14700000,208510,17,17,3,70.5,Москва,flat,design,1
1245,"улица Академика Арцимовича, 20",18500000,287713,9,9,3,64.3,Москва,flat,design,1
1246,"улица Бутлерова, 2к1",18500000,315161,9,9,3,58.7,Москва,flat,design,1
1247,"Подольская улица, 17",20490000,320156,12,12,3,64.0,Москва,flat,design,1
1248,"Астрадамская улица, 6",19900000,398000,9,9,3,50.0,Москва,flat,design,1
1249,"Нагатинская набережная, 40А",27000000,329268,20,20,3,82.0,Москва,flat,design,1
1250,"улица Довженко, 12к2",28500000,438461,12,12,3,65.0,Москва,flat,design,1
1251,"улица Юных Ленинцев, 65/47к2",19900000,355357,5,5,3,56.0,Москва,flat,design,1
1252,"улица Кедрова, 19",42000000,558510,17,17,3,75.2,Москва,flat,design,1
1253,"улица Маршала Тухачевского, 29",27800000,327058,16,16,3,85.0,Москва,flat,design,1
1254,"улица Грекова, 3к2",22500000,350467,16,16,3,64.2,Москва,flat,design,2
1255,"Долгоруковская улица, 2",44800000,498331,13,13,3,89.9,Москва,flat,design,2
